iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__bootstrap,param_randomforestclassifier__class_weight,param_randomforestclassifier__criterion,param_randomforestclassifier__max_features,param_randomforestclassifier__min_samples_leaf,param_randomforestclassifier__min_samples_split,param_randomforestclassifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,3.4244848251342774,0.0875683141180995,0.2400655746459961,0.024991456394730226,True,balanced,gini,sqrt,9,8,688,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 688}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.6914642810821533,0.0801091927802685,0.06256666183471679,0.007317947812196988,False,balanced,gini,sqrt,3,11,151,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 11, 'randomforestclassifier__n_estimators': 151}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.7767332077026365,0.03854921982811671,0.3354343891143799,0.04582832760145732,True,balanced,entropy,sqrt,7,8,923,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 923}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.2329561710357666,0.09287186303500289,0.18879351615905762,0.0414792391337221,True,balanced,entropy,sqrt,5,13,423,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 13, 'randomforestclassifier__n_estimators': 423}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.387132358551026,0.1076372791779697,0.37365360260009767,0.03372508345157762,True,balanced,entropy,sqrt,9,10,891,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 9, 'randomforestclassifier__min_samples_split': 10, 'randomforestclassifier__n_estimators': 891}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.4470138549804688,0.044790914635722365,0.27780637741088865,0.04047349316513665,True,balanced,gini,sqrt,5,15,722,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 15, 'randomforestclassifier__n_estimators': 722}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.6424724102020263,0.10284404469294167,0.25851783752441404,0.023940666133147923,False,,entropy,sqrt,6,5,748,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 748}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.922780084609985,0.06457399236516428,0.25954976081848147,0.04383025532859673,False,,entropy,auto,1,3,801,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 801}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.8687609672546386,0.022728356045698422,0.1790642261505127,0.05006129944128103,True,balanced,entropy,sqrt,4,12,427,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 427}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.9598042011260985,0.07263776736557584,0.2006134033203125,0.05905080304308112,False,,entropy,auto,5,5,561,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 561}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.5731807708740234,0.029841414059625468,0.04401764869689941,0.0044689925785263524,True,balanced,gini,auto,5,5,121,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 121}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.632835626602173,0.051464001754695496,0.24738168716430664,0.008177257183343776,True,,gini,sqrt,4,7,835,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 7, 'randomforestclassifier__n_estimators': 835}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.379057693481445,0.06145137009065884,0.33440494537353516,0.043464627311899914,True,balanced,gini,auto,6,4,990,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 4, 'randomforestclassifier__n_estimators': 990}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.1833049297332763,0.09474148725990206,0.09927511215209961,0.03004424272896625,True,,gini,sqrt,6,12,278,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 278}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.7556507587432861,0.04458582376449729,0.15546760559082032,0.05399595231788153,True,,entropy,auto,5,12,373,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 5, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 373}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.8544240951538086,0.03840135175014959,0.09943323135375977,0.04219762082627521,False,,gini,auto,4,3,233,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 4, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 233}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.593748092651367,0.053356226140665236,0.2557083606719971,0.009692311250535216,False,,gini,sqrt,8,14,737,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 14, 'randomforestclassifier__n_estimators': 737}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.5073815822601317,0.03177352665650053,0.12631607055664062,0.017155416318798904,True,,entropy,sqrt,2,9,340,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 340}",1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9428571428571428,0.06998542122237654,232,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.516741991043091,0.027035523920692823,0.3104428768157959,0.007990182432800298,True,balanced,entropy,auto,3,17,923,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 17, 'randomforestclassifier__n_estimators': 923}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.4174089431762695,0.009573720029606901,0.09018883705139161,0.006335815160530658,True,,gini,auto,7,17,276,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 7, 'randomforestclassifier__min_samples_split': 17, 'randomforestclassifier__n_estimators': 276}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.6502848148345945,0.0393379711748546,0.3139792919158936,0.045601162527164806,True,balanced,gini,sqrt,1,3,793,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 1, 'randomforestclassifier__min_samples_split': 3, 'randomforestclassifier__n_estimators': 793}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.6914912223815919,0.08581895386317562,0.13392963409423828,0.007823005936035349,False,balanced,gini,auto,3,16,411,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 16, 'randomforestclassifier__n_estimators': 411}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.3942208290100098,0.0530924940347346,0.30512499809265137,0.07073249591113659,True,,entropy,sqrt,2,9,644,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 9, 'randomforestclassifier__n_estimators': 644}",1.0,0.6666666666666666,0.8571428571428571,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.3599257469177246,0.04085189873638819,0.15827860832214355,0.015245623364463062,True,,gini,auto,3,11,419,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 11, 'randomforestclassifier__n_estimators': 419}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.7780476570129395,0.04251207431842209,0.21441335678100587,0.027849437201119712,True,,entropy,sqrt,3,5,519,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 5, 'randomforestclassifier__n_estimators': 519}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.6502557754516602,0.015574339430189493,0.2906033515930176,0.03288931029027676,True,balanced,gini,auto,3,12,630,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 12, 'randomforestclassifier__n_estimators': 630}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.977950096130371,0.07169731338053482,0.3534144401550293,0.011813040265401519,False,balanced,entropy,sqrt,6,8,840,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 8, 'randomforestclassifier__n_estimators': 840}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,1.920249080657959,0.03682985786563267,0.17540454864501953,0.015606138795678407,False,,gini,auto,8,19,424,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 19, 'randomforestclassifier__n_estimators': 424}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.7147743701934814,0.07024218775394243,0.4292012691497803,0.008660710095263823,False,,gini,auto,6,14,992,"{'randomforestclassifier__bootstrap': False, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 6, 'randomforestclassifier__min_samples_split': 14, 'randomforestclassifier__n_estimators': 992}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,2.446469783782959,0.05454998409299276,0.17589750289916992,0.015747251466405182,True,,gini,auto,2,17,401,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': None, 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'auto', 'randomforestclassifier__min_samples_leaf': 2, 'randomforestclassifier__min_samples_split': 17, 'randomforestclassifier__n_estimators': 401}",1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8666666666666666,0.16329931618554522,1527,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,4.139173746109009,0.03496509488373133,0.3094333171844482,0.012663372282511333,True,balanced,gini,sqrt,3,4,696,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'gini', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 3, 'randomforestclassifier__min_samples_split': 4, 'randomforestclassifier__n_estimators': 696}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,3.9565944194793703,0.05132499716796868,0.37049260139465334,0.025936079040391104,True,balanced,entropy,sqrt,8,7,655,"{'randomforestclassifier__bootstrap': True, 'randomforestclassifier__class_weight': 'balanced', 'randomforestclassifier__criterion': 'entropy', 'randomforestclassifier__max_features': 'sqrt', 'randomforestclassifier__min_samples_leaf': 8, 'randomforestclassifier__min_samples_split': 7, 'randomforestclassifier__n_estimators': 655}",1.0,0.8571428571428571,0.6666666666666666,1.0,1.0,0.9047619047619048,0.13127665478181164,509,1.0,1.0,1.0,1.0,1.0,1.0,0.0
